  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  3.0500e-13           76.48323420            0.00000000        1743.94369135        -2467.33301780         -723.38932645 
  3.1000e-13           76.87503393            0.00000000        1752.87737024        -2465.01009137         -712.13272113 
  3.1500e-13           77.27546492            0.00000000        1762.00785636        -2462.69476805         -700.68691169 
  3.2000e-13           77.68727807            0.00000000        1771.39787419        -2460.38372667         -688.98585247 
  3.2500e-13           78.11300133            0.00000000        1781.10506558        -2458.07388077         -676.96881519 
  3.3000e-13           78.55488125            0.00000000        1791.18065554        -2455.76242136         -664.58176582 
  3.3500e-13           79.01483354            0.00000000        1801.66832530        -2453.44685435         -651.77852905 
  3.4000e-13           79.49441007            0.00000000        1812.60345986        -2451.12503194         -638.52157207 
  3.4500e-13           79.99478732            0.00000000        1824.01288521        -2448.79517747         -624.78229226 
  3.5000e-13           80.51677849            0.00000000        1835.91514341        -2446.45590400         -610.54076059 
  3.5500e-13           81.06086767            0.00000000        1848.32127264        -2444.10622740         -595.78495476 
  3.6000e-13           81.62726072            0.00000000        1861.23596709        -2441.74557520         -580.50960811 
  3.6500e-13           82.21594329            0.00000000        1874.65889908        -2439.37379268         -564.71489361 
  3.7000e-13           82.82673286            0.00000000        1888.58590710        -2436.99114753         -548.40524043 
  3.7500e-13           83.45931027            0.00000000        1903.00971385        -2434.59833366         -531.58861981 
  3.8000e-13           84.11321706            0.00000000        1917.91986540        -2432.19647414         -514.27660873 
  3.8500e-13           84.78781035            0.00000000        1933.30170323        -2429.78712197         -496.48541874 
  3.9000e-13           85.48217664            0.00000000        1949.13439817        -2427.37225689         -478.23785872 
  3.9500e-13           86.19501797            0.00000000        1965.38835444        -2424.95427613         -459.56592169 
  4.0000e-13           86.92453509            0.00000000        1982.02254614        -2422.53597746         -440.51343132 
  4.0500e-13           87.66833770            0.00000000        1998.98247048        -2420.12053365         -421.13806318 
  4.1000e-13           88.42340776            0.00000000        2016.19931123        -2417.71145792         -401.51214669 
  4.1500e-13           89.18612896            0.00000000        2033.59061080        -2415.31256026         -381.72194945 
  4.2000e-13           89.95237821            0.00000000        2051.06235556        -2412.92789483         -361.86553927 
  4.2500e-13           90.71766009            0.00000000        2068.51204267        -2410.56169849         -342.04965582 
  4.3000e-13           91.47725861            0.00000000        2085.83213973        -2408.21832141         -322.38618169 
  4.3500e-13           92.22638261            0.00000000        2102.91340049        -2405.90215135         -302.98875086 
  4.4000e-13           92.96029019            0.00000000        2119.64770206        -2403.61753399         -283.96983193 
  4.4500e-13           93.67438850            0.00000000        2135.93031935        -2401.36869200         -265.43837265 
  4.5000e-13           94.36431427            0.00000000        2151.66176310        -2399.15964542         -247.49788232 
  4.5500e-13           95.02600622            0.00000000        2166.74942933        -2396.99413584         -230.24470651 
  4.6000e-13           95.65578087            0.00000000        2181.10932840        -2394.87555655         -213.76622815 
  4.6500e-13           96.25042055     80467840.79271357        2194.66809242        -2392.80689080         -198.13879838 
  4.7000e-13           96.80826945            0.00000000        2207.38796602        -2390.81534224         -183.42737622 
  4.7500e-13           97.32621046            0.00000000        2219.19787390        -2388.87861526         -169.68074136 
  4.8000e-13           97.80305792            0.00000000        2230.07078115        -2386.99821147         -156.92743032 
  4.8500e-13           98.23850517            0.00000000        2239.99969554        -2385.17510141         -145.17540587 
  4.9000e-13           98.63316825            0.00000000        2248.99866378        -2383.40973583         -134.41107205 
  4.9500e-13           98.98856603     94972998.72779381        2257.10231853        -2381.70207458         -124.59975605 
  5.0000e-13           99.30766187            0.00000000        2264.37822905        -2380.08322146         -115.70499241 
  5.0500e-13           99.59277114            0.00000000        2270.87918988        -2378.52074071         -107.64155083 
  5.1000e-13           99.84726944            0.00000000        2276.68217023        -2377.01341834         -100.33124811 
  5.1500e-13          100.07468522            0.00000000        2281.86762457        -2375.55979010          -93.69216553 
  5.2000e-13          100.27844744            0.00000000        2286.51373863        -2374.15821526          -87.64447663 
  5.2500e-13          100.46167271            0.00000000        2290.69157652        -2372.80694764          -82.11537112 
  5.3000e-13          100.62701459            0.00000000        2294.46164378        -2371.50420019          -77.04255640 
  5.3500e-13          100.77658119            0.00000000        2297.87200859        -2370.24819932          -72.37619074 
  5.4000e-13          100.91191187            0.00000000        2300.95777090        -2369.03722587          -68.07945497 
  5.4500e-13          101.03399489            0.00000000        2303.74146487        -2367.86964011          -64.12817524 
  5.5000e-13          101.14330778            0.00000000        2306.23397878        -2366.74389003          -60.50991125 
  5.5500e-13          101.23986948            0.00000000        2308.43574448        -2365.65850332          -57.22275884 
  5.6000e-13          101.32330360            0.00000000        2310.33817975        -2364.61206538          -54.27388563 
  5.6500e-13          101.39291989            0.00000000        2311.92554595        -2363.60318660          -51.67764065 
  5.7000e-13          101.44782303     53725445.42242643        2313.17742791        -2362.63046306          -49.45303514 
  5.7500e-13          101.48814275            0.00000000        2314.09678401        -2361.70668357          -47.60989956 
  5.8000e-13          101.51191970            0.00000000        2314.63893746        -2360.81611992          -46.17718245 
  5.8500e-13          101.51857558            0.00000000        2314.79070253        -2359.95708206          -45.16637953 
  5.9000e-13          101.50797665            0.00000000        2314.54902960        -2359.12772377          -44.57869417 
  5.9500e-13          101.48056058     77381903.00105315        2313.92389799        -2358.32602807          -44.40213007 
  6.0000e-13          101.43933409            0.00000000        2312.98386605        -2357.57688248          -44.59301643 
  6.0500e-13          101.38373260            0.00000000        2311.71606065        -2356.85127103          -45.13521038 
  6.1000e-13          101.31597197            0.00000000        2310.17100659        -2356.14672761          -45.97572103 
  6.1500e-13          101.23869804            0.00000000        2308.40903375        -2355.46069098          -47.05165723 
  6.2000e-13          101.15482752            0.00000000        2306.49664772        -2354.79055432          -48.29390660 
  6.2500e-13          101.06738109     68892508.72990593        2304.50272520        -2354.13372296          -49.63099776 
  6.3000e-13          100.98235937    169562217.57480535        2302.56409000        -2353.50670019          -50.94261019 
  6.3500e-13          100.90171504     91051991.64620316        2300.72526642        -2352.94367170          -52.21840528 
  6.4000e-13          100.83013437    137291796.43553919        2299.09310925        -2352.41180690          -53.31869764 
  6.4500e-13          100.76933384     76790530.79178074        2297.70675696        -2351.93459909          -54.22784213 
  6.5000e-13          100.71870633            0.00000000        2296.55236643        -2351.48923565          -54.93686921 
  6.5500e-13          100.67788021    174120187.50646010        2295.62146378        -2351.04558337          -55.42411960 
